personId,name,birthYear,deathYear
2694,Josh Charles,1971,
23677,Joe Pytka,1938,
94976,Christopher Showerman,1971,
62289,Danielle Hoover,1972,
5577,Chris O'Donnell,1970,
50586,Alex Neuberger,1992,
14107,Graham Stark,1922,
42416,Lamberto Maggiorani,1909,
128023,Yûnosuke Itô,1919,1980
33156,James Merendino,,
16395,Gregory Nava,1949,
5317,Gaelan Connell,1989,
42160,Ariel Winter,1998,
113911,Yasuhiro Aoki,,
4330,Gerry Lopez,1948,
55673,Troy Gentile,1993,
40900,Mark Rylance,1960,
52112,Steve Carr,,
157549,Diane Robin,1956,
25645,Hirokazu Koreeda,1962,
1757,Persis Khambatta,1948,1998
64875,Chris Walas,,
5657,Anjelica Huston,1951,
28109,Alexa Davalos,1982,
52050,Alice Greczyn,1986,
154839,Danielle Bisutti,1976,
228874,Yon González,1986,
13325,Wendy Hiller,1912,2003
62287,Ivana Bozilovic,1977,
2783,Frank Mazzola,1935,
80503,Gabriele Lavia,1942,
5473,Julian Wadham,1958,
23671,Émilie Dequenne,1981,
1017294,Tom Hopper,1985,
143240,Julianne Hough,1988,
6449,Warren Beatty,1937,
8291,Alison Lohman,1979,
16131,Mariette Hartley,1940,
43903,Carly Pope,1980,
45397,Bill Brochtrup,1963,
15085,Ole Thestrup,1948,
186341,Miyuki Sawashiro,1985,
10849,Marek Vašut,1960,
131781,Adelaide Kane,1990,
33682,Sandra Borgmann,1975,
95023,Oliver Milburn,1973,
10190,Jill St. John,1940,
21673,Ericson Core,,
42279,Laura Fraser,1976,
234982,Bella Heathcote,1987,
72389,Eiji Okuda,1950,
680,Corinna Harfouch,1954,
212154,Deborah Ann Woll,1985,
57030,Gregor Jordan,,
979104,Lucy Merriam,2002,
18473,James Badge Dale,1978,
21594,Chris Klein,1979,
5479,Geordie Johnson,1953,
152701,John Quade,1938,2009
131821,Ed Ackerman,1977,
21030,Michael Moriarty,1941,
43431,Barclay Hope,1958,
96162,John Rodney,1914,
28976,Jack Bender,1949,
25541,Katherine Heigl,1978,
52575,Kelly Lin,1975,
974472,Charles Osgood,1933,
34985,Cree Summer,1969,
34593,Giorgio Albertazzi,1923,
20808,Adoni Maropis,1963,
41690,Blake Lindsley,1973,
81164,Danneel Ackles,1979,
16214,Mario Van Peebles,1957,
18250,Jon Avnet,1949,
20124,Gene Tierney,1920,1991
10866,Eric Bogosian,1953,
12931,Rita Wilson,1956,
21908,Aaron Kwok,1965,
4135,Robert Redford,1937,
14317,Ebonie Smith,1978,
25072,Oscar Isaac,1980,
26048,Ben Browder,1962,
89609,Al St. John,1893,1963
56695,Michael Tucker,1945,
100564,Valérie Quennessen,1957,1989
68672,Wolfgang Bodison,1966,
63791,Jay Brazeau,1953,
4110,Humphrey Bogart,1899,1957
20646,Gabriele Muccino,1967,
89746,Joan Woodbury,1915,1989
1362791,Molly Glynn,1968,2014
24590,Dominique Sanda,1948,
169024,Melinda Page Hamilton,1974,
740,Julian Glover,1935,
20959,"Louis Gossett, Jr.",1936,
155532,Adam Buxton,1969,
16922,Jean-Paul Rouve,1967,
140250,Tom Everett,1948,
20028,Danis Tanović,1969,
32392,Steve Inwood,1947,
3361,George Sanders,1906,1972
86633,Lisa Lu,1927,
42994,David Dobkin,1969,
1223878,Emily Kinney,1985,
80745,Lee Ving,1950,
89141,Jerry Hardin,1929,
65683,Alex Vincent,1981,
1095855,Fábio Porchat,1983,
57027,Louis D'Esposito,,
8398,John Bluthal,1929,
21743,Alexander Held,1958,
106669,Jewel Shepard,1958,
49624,Jensen Ackles,1978,
60716,Bob Sapp,1974,
2927,Gavin Gordon,1901,1983
99235,Tim Abell,1958,
4081,Stanley Kramer,1913,2001
41091,Kristen Wiig,1973,
26470,Jerry Levine,1957,
19740,Kate Vernon,1961,
28743,John Lynch,1961,
12422,Dennis Weaver,1924,2006
69811,King Donovan,1918,1987
6640,Ed Stoppard,1974,
232137,Danielle Proulx,1952,
15993,Michael Pataki,1938,2010
225730,Ryunosuke Kamiki,1993,
103389,Jacqueline MacInnes Wood,1987,
10609,Hugh Marlowe,1911,1982
2137,Benito Martinez,1971,
162703,Regan Burns,1968,
66527,Martin Spanjers,1987,
11983,Alain Resnais,1922,
16644,Dolph Lundgren,1957,
65403,Danny Pintauro,1976,
68918,Ai Kobayashi,1973,
6737,Jay Roach,1957,
21129,Marla Sucharetza,1965,
165950,Amy Bruckner,1991,
58001,Michelle Burke,1970,
13295,Donald O'Connor,1925,2003
14668,Daphne Zuniga,1962,
210053,Roberts Gannaway,,
15563,Anika Noni Rose,1972,
22700,Hardy Krüger Jr.,1968,
35081,Camille Natta,1977,
21712,Carl Franklin,1949,
349,Scott Glenn,1941,
144954,Kim Hyo-Seo,1986,
145539,Bryce Cass,1997,
28657,Matthew Fox,1966,
97576,Gemma Chan,1982,
1274996,"Pierfrancesco Diliberto ""Pif""",1972,
572295,Howard J. Ford,1973,
6857,Jacinda Barrett,1972,
47822,Bouli Lanners,1965,
3206,Kirk Baltz,1959,
12042,Seamus Davey-Fitzpatrick,1998,
148111,Lucille Bliss,1916,2012
65452,Mike Leigh,1943,
5250,Jack Klugman,1922,2012
1793,Ricardo Montalban,1920,2009
147894,Tom McKay,1979,
61217,Robert Romanus,1956,
440124,Drew Heriot,,
21277,Mary Tyler Moore,1936,
46919,Thomas F. Duffy,1955,
12905,Ash Brannon,,
36592,Saoirse Ronan,1994,
16960,Valerie Faris,1958,
944548,Branko Tomovic,1977,
940950,Steve Bassett,1955,
652,Paul Freeman,1943,
86969,Huntley Ritter,1977,
3624,Adolfo Fernández,1958,
35270,Eric Radomski,,
4001,Simon Callow,1949,
29091,Mia Sara,1967,
172935,Lloyd Owen,1966,
2750,Julie Harris,1925,2013
10690,Anna Paquin,1982,
36967,Walter Lassally,1926,
138240,Bitty Schram,1968,
452696,Charlie Carver,1988,
56911,Les Mayfield,1959,
5461,Eddie Collins,1883,1940
37221,Penn Jillette,1955,
162615,Seth Isler,1959,
109156,Katia Winter,1983,
5445,Zinedine Soualem,1957,
62054,Faith Ford,1964,
8607,Lorraine Gary,1937,
1190374,Yuriy Yakovlev,1928,
230157,Dominic Burns,,
65871,Amanda Schull,1978,
219647,Yasuhiro Takemoto,,
141687,Dianna Agron,1986,
85047,Nawazuddin Siddiqui,1974,
962340,Erika-Shaye Gair,1998,
170468,Ted Nugent,1948,
54193,Sergio Di Zio,1972,
587930,Marta Etura ,1978,
40506,Ulrich Seidl,1952,
9222,Don Pedro Colley,1938,
98,Sarah Polley,1979,
61149,Constance Forslund,1950,
90772,Kirsten Storms,1984,
14977,Jean Heather,1921,1995
995457,Chloe Csengery,2000,
56595,Marisa Coughlan,1974,
115460,Malcolm Atterbury,1907,1992
1222446,Glynis Barber,1955,
50970,Charlene Holt,1928,1996
142289,Jason Maza,1987,
17753,Lionel Barrymore,1878,1954
107658,Lev L. Spiro,,
104907,Lincoln Kilpatrick,1932,2004
70304,Sarah Jane Morris,1977,
13859,Stuart Rosenberg,1927,2007
29445,Ethan Phillips,1955,
8214,Barry Del Sherman,1962,
18161,Simon Verhoeven,1972,
46364,Shun Oguri,1982,
6863,Kevin Dillon,1965,
147445,Derek Jeter,1974,
202930,Anthony Molinari,1974,
87281,Jeffrey Ross,1965,
66252,Bruno Campos,1973,
56816,Michelle Reis,1970,
68769,Julie Gonzalo,1981,
7,Andrew Stanton,1958,
9575,Jada Pinkett Smith,1971,
205335,Max Adler,1986,
97944,J. Kenneth Campbell,1947,
76408,Shoji Kawamori,,
7639,Joan Bennett,1910,1990
12426,Charles Seel,1897,1980
68935,Nati Abascal,1943,
59617,Juliette Gosselin,1991,
1194748,Derek Lee,,
8266,Suzie Plakson,1958,
1208202,Harold Goodwin,1917,2004
16172,Donald Elson,1923,
30014,Zeppo Marx,1901,1979
52374,Bruce Davison,1946,
37042,Ann Magnuson,1956,
1274,Brad Sullivan,1931,2008
55636,Donald Sutherland,1935,
71872,Jeff Nichols,1978,
94293,Walter Sande,1906,1971
61782,Kevin Copeland,1967,
14103,Mark Blum,1950,
3609,Robert Donat,1905,1958
174894,Ben Lemon,1955,
28100,Simon Burke,1961,
18248,Mary-Louise Parker,1964,
62389,Danny Jacobs,1968,
51508,Joey Starr,1967,
37055,Benedict Taylor,1960,
126638,Mark Andrews,,
77157,Robbie Rist,1964,
1295457,Kang So-ra,1990,
7137,Juliet Landau,1965,
67393,Buddy Hackett,1924,2003
4759,David Kellogg,,
7079,William Duell,1923,
169292,David Marciano,1960,
65994,Andrew Lau Wai-Keung,1960,
75892,Tiriel Mora,1958,
1171526,Joshua Sasse,1987,
94978,Christina Pickles,1935,
80949,Aristomenis Tsirbas,1967,
61961,Dave Thomas,1949,
53599,Andrew Morahan,,
142213,Nazanin Boniadi,1982,
16418,Casey Kasem,1932,
15024,Andy Armstrong,1953,
88322,Liam Boyle,1985,
51421,Marcello Fondato,,
97170,Mary MacLeod,1937,
1101,Carl Weathers,1948,
55196,Mary Louise Weller,1946,
6637,Frank Finlay,1926,
95266,Rebecca Gibney,1964,
93663,Kellie Martin,1975,
180789,Tommy Dewey,1978,
54758,Eric Schlosser,1959,
8783,Eric Bana,1968,
556172,J.C. Chandor ,,
6361,Nick Hamm,,
1155281,Tio Pakusodewo,1963,
35000,Marlène Jobert,1940,
49352,Sally Struthers,1948,
57346,Kate Nauta,1982,
3268,Raf Vallone,1916,2002
1032536,Robert Stromberg,,
12156,Alan Baxter,1908,1976
168015,Marissa Jaret Winokur,1973,
3227,Steve Pink,1966,
14108,Joyce Van Patten,1934,
1173984,Olivia Cooke,1993,
9607,Grigori Aleksandrov,1903,1983
54681,Richard Denning,1914,1998
2349,Bernd Tauber,1950,
15864,Clarence Williams III,1939,
10750,Sheryl Crow,1962,
41280,Steve Kanaly,1946,
1293642,SoWon Gal,2006,
231722,Mavis Fan,1977,
24487,Christophe Malavoy,1952,
174653,Roger Wilson,1956,
167345,Henderson Forsythe,1917,2006
58507,Samm Levine,1982,
10696,Famke Janssen,1965,
3086,Richard S. Castellano,1933,1988
4302,Walter Brennan,1894,1974
49281,Chris Sivertson,,
12504,Robert Gist,1924,1998
20491,Vanessa Ferlito,1980,
81251,Banjong Pisanthanakun,,
85757,Joe Jonas,1989,
124902,Kenji Uchida,,
2958,Diana Scarwid,1955,
58901,Matthew Currie Holmes,1974,
11431,Ford Beebe,1888,1978
141693,George Lindsey,1928,2012
16970,Ivana Baquero,1994,
18281,Donald Petrie,1954,
879,Billy Bob Thornton,1955,
6638,Maureen Lipman,1946,
90429,Mike McCoy,,
1915,John Davidson,1941,
6575,Gil Bellows,1967,
15100,Lauren Tom,1961,
58656,Doug Lefler,,
5656,Noah Baumbach,1969,
21044,Lynn Collins,1977,
66580,Scott Adsit,1965,
2497,Sig Ruman,1884,1967
22171,Bryan Pringle,1935,2002
154826,Catherine Reitman,1981,
31350,Craig Hill,1926,
15532,Ruby Dee,1924,
71189,Cobie Smulders,1982,
16927,Gérard Depardieu,1948,
12367,John Mann,1962,
83349,Drew Carey,1958,
957,Matthew Vaughn,1971,
154748,Jason Brooks,1966,
31167,Elizabeth Mitchell,1970,
9205,Denise Richards,1971,
29312,Christopher George,1931,1983
42171,Jonathan Kaplan,1947,
129565,Dragoș Bucur,1977,
111466,Mona Marshall,1947,
130782,Jessica Szohr,1985,
11179,Sean Biggerstaff,1983,
2149,David A. Armstrong,,
60252,Cheri Oteri,1962,
44762,Forrest J Ackerman,1916,2008
94185,Shailene Woodley,1991,
55915,Gigio Alberti,1956,
63734,Reagan Dale Neis,1976,
150954,Diane Farr,1969,
19968,Royal Dano,1922,1994
86342,Preston Jones,1983,
15336,Dougray Scott,1965,
62866,Britt Irvin,1984,
12850,Dabney Coleman,1932,
27111,Kevin McNulty,1955,
20165,O'Neal Compton,1951,
75073,Tom Mison,1982,
71057,Zhou Xun,1976,
79128,Alan Cinis,1960,
3905,William H. Macy,1950,
538,Harriet Sansom Harris,1955,
29546,Geoffrey Toone,1910,2005
82495,Rachel Roberts,1927,1980
38225,Cher,1946,
32390,Albert Hague,1920,2001
33775,Jackie Moran,1923,1990
56949,Redd Foxx,1922,1991
36913,Luc Merenda,1942,
5655,Wes Anderson,1969,
41421,Jennifer Morrison,1979,
56895,Amy Jo Johnson,1970,
153946,Christopher Boyer,1960,
102033,Kenji Kodama,,
174713,Tiana Benjamin,1984,
5919,Stephanie Moore,1970,
54854,Terry Alexander,1943,
11432,T. Hee,,
15998,Joseph Ruskin,1924,
1116442,John Morris,1984,
81667,Jennifer Hale,1972,
105303,Fred Melamed,1956,
70663,Martin Rosen,,
154932,Jayden Lund,1966,
9237,Giustino Durano,1923,2002
56104,Sharon Maughan,1951,
765,Hiam Abbass,1960,
35515,June Squibb,1935,
28904,Hugh Wilson,1943,
68676,Yuen Siu-Tin,1912,1979
2771,Jim Backus,1913,1989
14785,Harry Guardino,1925,1995
5830,Matthew Garber,1956,1977
28164,Charles Grodin,1935,
83285,Leah Pipes,1988,
11494,Evelyn Keyes,1916,2008
78185,Albert Lamorisse,1922,1970
1256260,Ian Patrick,2002,
55614,Dylan Taylor,1981,
5964,Alain Cuny,1908,1994
4935,Pete Postlethwaite,1945,2011
13936,Frankie Faison,1949,
10781,Michael Apted,1941,
85458,Vinod Khanna,1946,
1084317,Noah Lindsey Cyrus,2000,
3293,Rachel Weisz,1970,
14105,Stephanie Faracy,1952,
9894,Bernhard Wicki,1919,2000
120545,Eugene Borden,1897,1971
1214364,Liz Vassey,1972,
572012,David M. Rosenthal,,
94011,Bill Melendez,1916,2008
12406,Paul Le Mat,1946,
9872,Joseph Wiseman,1918,2009
5048,Harry Dean Stanton,1926,
55638,Kevin Hart,1980,
551020,Oliver Jackson-Cohen,1986,
8269,Suzanne Cryer,1967,
34487,Delta Burke,1956,
173756,E.E. Bell,1955,
8226,Billie Whitelaw,1932,
118463,Peter DeLuise,1966,
122282,Sean Huze,1975,
450660,Jessica Heap,1983,
1371392,Anne Bergstedt Jordanova,1986,
7450,Toshirō Mifune,1920,1997
55425,John Ross Bowie,1971,
106179,Anthony Franciosa,1928,2006
3196,Juliette Lewis,1973,
33689,Charlayne Woodard,1953,
9857,Karl Malden,1912,2009
41689,Rue McClanahan,1934,2010
130935,Shane Meier,1977,
14414,Kareem Abdul-Jabbar,1947,
10017,Charlton Heston,1923,2008
134306,Kevin Sullivan,,
80437,Peter James Smith,1971,
208296,Callan Mulvey,1975,
10465,Edward de Souza,1932,
89703,James Seay,1914,1992
57674,Alexa PenaVega,1988,
35597,Jenny McCarthy,1972,
12410,Bo Hopkins,1942,
163866,Billy Griffith,1963,
151628,Iggie Wolfington,1920,2004
90683,Georgina Reilly,1986,
2964,Nicky Henson,1945,
1211093,Brant Daugherty,1985,
16166,Hoyt Axton,1938,1999
12112,Douglas Trumbull,1942,
72577,Zakk Wylde,1967,
529184,Navot Papushado,,
4090,Shirley MacLaine,1934,
3665,Shelley Hack,1947,
87440,Chris Carmack,1980,
57962,Mort Nathan,,
76811,Xu Jinglei,1974,
9922,Rik Van Nutter,1929,2005
86788,Janyse Jaud,1969,
82943,Jill Wagner,1979,
24288,Alessandro Preziosi,1973,
152696,Mary Carver,1924,
16888,Ralph Nelson,1916,1987
1010,Michael Badalucco,1954,
84093,Liesel Matthews,1984,
3336,Coleen Gray,1922,
278504,Évelyne Dandry,1939,
17386,Laurent Cantet,1961,
126656,John Holland,1908,1993
66811,David Huffman,1945,1985
15576,Matthew Macfadyen,1974,
2770,Sal Mineo,1939,1976
15789,Alex D. Linz,1989,
2127,James Wan,1977,
47774,Vincent Pastore,1946,
41779,Monica Vitti,1931,
38026,Chris Noth,1954,
4385,Sergio Leone,1929,1989
80760,Rochelle Aytes,1976,
1193575,Terry McDonough,,
93625,Lewis Martin,1894,1969
37102,Christian Redl,1948,
55009,Lazaro Ramos,1978,
60966,Robb Wells,1971,
102663,Brook Williams,1938,2005
3972,Wentworth Miller,1972,
224731,Clara Lago,1990,
27137,Lachlan Murdoch,1986,
4286,Emma de Caunes,1976,
1146050,Zayn Malik,1993,
2790,Marietta Canty,1905,1986
107978,Robert Christian,1939,1983
58962,Drew Sidora,1985,
11022,Aaron Stanford,1976,
72730,Kelly Chen,1973,
25687,Terence Longdon,1922,
37892,Judy Loe,1947,
21721,Dean Cain,1966,
103593,Renee Griffin,1968,
39996,Sidney Lumet,1924,2011
21735,Billy L. Sullivan,1980,
125628,Mikko Nousiainen,1975,
57731,Carl Macek,,
49002,Donald Faison,1974,
164205,T.R. Knight,1973,
72040,Isabella Leong,1978,
1152981,Graham Annable,,
1190211,Natalya Bondarchuk,1950,
156453,Brandon Maggart,1933,
1893,Casey Affleck,1975,
146750,George MacKay,1992,
21458,Joan Freeman,1942,
56266,Fred Gwynne,1926,1993
6717,James Marshall,1967,
2896,Marlene Dietrich,1901,1992
9170,Stocker Fontelieu,1923,2009
13299,Rita Moreno,1931,
3136,Salma Hayek,1966,
17523,Cristina Brondo,1977,
5012,Sky du Mont,1947,
151644,Larry Storch,1923,
52842,Garth Jennings,,
59180,Erica Hubbard,1979,
29224,Nikki Blonsky,1988,
7145,Michael Lehmann,1957,
1265058,Eric Favela,,
2925,Ernest Thesiger,1879,1961
32905,Rachel Dratch,1966,
85421,Time Winters,1956,
63561,Trent Cameron,1979,
76461,Courtney Peldon,1981,
59136,Héctor Alterio,1929,
91606,Tom Hiddleston,1981,
40453,Haruko Kato,1922,
138243,Pete Hamill,1935,
56117,Martin Kove,1947,
15030,Robin Sachs,1951,2013
206476,Mikkel Nørgaard,,
6251,Karlheinz Böhm,1928,2014
8965,Roland Joffé,1945,
137336,Marko Igonda,1974,
26739,Sylvia Chang,1953,
154182,Iqbal Theba,1963,
1012319,Giddens Ko,,
39043,Gerlinde Locker,1938,
145246,Deniz Akdeniz,1990,
146186,Eddie Frierson,1959,
21680,Dominique Besnehard,1954,
66160,Twink Caplan,1947,
1024441,Jerome Sable,,
20019,Lee Daniels,1959,
7161,Eva Löbau,1972,
25441,Steve Speirs,1965,
81388,Steve Howey,1977,
53530,Sean Guest,,
57405,Jeff Schaffer,,
155681,Vince Neil,1961,
65572,Frédérique Bel,1975,
64108,Jake West,,
24977,Karra Elejalde,1960,
58577,Rob Curling,1958,
51359,Lela Rochon,1964,
553743,John Beckman,1950,
386,Peter Vaughan,1923,
157439,Paula Kelly,1943,
20005,Moira Kelly,1968,
76163,Minase Yashiro,1985,
1357480,Cassidy Gifford,1993,
65390,Scott Kalvert,,
17576,Carole Laure,1948,
982705,Brittany Oaks,1993,
67449,Stanley Baker,1928,1976
54634,Chandra West,1970,
58611,Kiyohiko Shibukawa,1974,
10982,Harry Melling,1989,
22212,Daniel Sarky,1943,1999
82417,Russell Peters,1970,
1273,Jack Kehoe,1938,
20788,Artie Lange,1967,
1680,Mami Koyama,1955,
71913,Bokeem Woodbine,1973,
9706,Toshiyuki Morikawa,1967,
9642,Jude Law,1972,
13592,Irwin Keyes,1952,
58068,Fionnula Flanagan,1941,
110525,Kett Turton,1982,
1267123,Laurie Calvert,1990,
20049,David Tennant,1971,
127935,Buddy Lewis,1963,
71338,Holly Goldberg Sloan,,
76136,Levon Helm,1940,2012
388490,Geoffrey Steele,1914,1987
60099,Gideon Raff,,
87312,James Parks,1968,
62410,Sammo Hung,1952,
585,Rutger Hauer,1944,
41978,Samantha Phillips,1966,
76414,Ariel Gade,1997,
60023,Joe Viterelli,1937,2004
134,Jamie Foxx,1967,
930221,Jong-Sik Nam,,
77073,Lance Bass,1979,
59338,Sven Unterwaldt Jr.,,
275022,Harve Foster,,
167080,James Lorinz,1964,
3284,Bruce Springsteen,1949,
224167,Ben Schnetzer,1990,
29427,Terry-Thomas,1911,1990
30201,Wilfred Lucas,1871,1940
42715,Amber Smith,1971,
553744,Cheryl Richardson,1964,
5369,George C. Wolfe,1954,
12275,Jacques Varennes,1894,1958
53568,Paul Thomas,1947,
147477,Aria Wallace,1996,
10427,Anne Archer,1947,
52848,Isla Fisher,1976,
26205,James Bobin,,
83414,Tim Conway,1933,
42069,Zoltán Mucsi,1957,
43203,Tisa Farrow,1951,
44797,Tim Van Patten,,
40381,Joyce Jameson,1932,1987
1945,Dorothy Whitney,1902,1982
1911,Dick Anthony Williams,1934,2012
26197,Nabil Elouahabi,1975,
136811,Jan Budař,1977,
10071,Tetsurō Tamba,1922,2006
18270,Orlando Jones,1968,
2829,Andrzej Seweryn,1946,
15010,Lori Heuring,1973,
39801,Mischa Auer,1905,1967
137467,Ben Wheatley,,
562589,Alexandra-Therese Keining,,
185429,Paris Jefferson,1970,
33295,Seth Packard,1983,
14911,Penny Marshall,1943,
76131,Karen Duffy,1961,
6105,Richard Lewis,1947,
130227,Matt Bush,1986,
36802,Elaine Stritch,1925,2014
22018,Velizar Binev,1967,
96421,Kathleen Harrison,1892,1995
1046127,Jason Stone,,
91217,Rand Brooks,1918,2003
19123,Susanne Lothar,1960,2012
8170,Eva Mendes,1974,
36594,Juno Temple,1989,
135659,Aletta Ocean,1987,
24886,Frédéric Forestier,,
4736,Cameron Bowen,1988,
116321,Masato Hagiwara,1971,
90449,Michael Bentt,1965,
64440,Bolin Chen,1983,
85807,Krister Henriksson,1946,
56340,Takeshi Koike,,
142389,Charlie Rowe,1996,
30210,Jean Arthur,1900,1991
66555,Whitney Cummings,1982,
861,Kathryn Grant,1933,
20141,Deborah Kerr,1921,2007
14121,Wolfgang Preiss,1910,2002
12801,Razaaq Adoti,1973,
74285,Carolyn Hennesy,1962,
41088,Jason Segel,1980,
95476,Connie Stevens,1938,
191897,Jennifer Hasty,1973,
87257,Cary Fukunaga,1977,
16303,Celine Dion,1968,
1099634,Tony Cervone,,
51677,Gordon Douglas,1907,1993
1231005,Anneliese van der Pol,1984,
78533,Cristiana Capotondi,1980,
87879,Ingrid Bolsø Berdal,1980,
20495,Jeff Fahey,1952,
42194,Caitlin Dulany,1967,
36915,Pierre Maguelon,1933,2010
11872,Deborah Offner,1951,
131948,Tim Hetherington,1970,2011
534,Mark Boone Junior,1955,
33060,Ramon Bieri,1929,2001
175160,Cullen Blaine,,
41755,Brian Donlevy,1901,1972
25869,Reiko Aylesworth,1972,
62414,Yuen Biao,1957,
74949,Joel McHale,1971,
90074,Monte Blue,1887,1963
1098658,John Poliquin,,
17183,Jackie Earle Haley,1961,
107274,Richard Rich,,
8537,Jonathan Hyde,1948,
14011,Tom Courtenay,1937,
16578,Julia Nickson,1958,
55751,Kristin Kreuk,1982,
2226,Sydney Pollack,1934,2008
124279,Brandon Vietti,,
1090,John McTiernan,1951,
18532,Jérôme Maison,,
34922,Butch Lukic,,
19142,Kenneth Johnson,1942,
41517,Christian Clemenson,1958,
1217003,Dana Barron,1966,
1166,Harris Yulin,1937,
66200,Michael Currie,1928,2009
42419,Lianella Carell,1927,
778,John Ashton,1948,
14723,Vicki Lewis,1960,
31117,Philip Bruns,1931,2012
76241,Christy Carlson Romano,1984,
29715,David Swift,1919,2001
18218,Marie Dubois,1937,
284628,"Jimmy ""Jax"" Pinchak",1996,
86994,Kaki Hunter,1955,
54882,Morena Baccarin,1979,
67795,Steven Shainberg,1963,
35647,Shôko Nakahara,1970,
2568,Folco Lulli,1912,1970
17661,Douglas Dick,1920,
1317397,T.J. Ramini,1975,
9071,Billie Burke,1884,1970
61114,Kate Walsh,1967,
56736,Xavier Palud,,
35545,Aimee Graham,1971,
52476,Dylan Bruno,1972,
197368,Mel Tillis,1932,
52932,Gloria Garayua,1978,
12519,Virginia Madsen,1961,
30488,Miguel Sandoval,1951,
6451,Michael J. Pollard,1939,
3391,Kathleen Turner,1954,
39349,Alain Libolt,1943,
5133,Bo Welch,1951,
6450,Faye Dunaway,1941,
12851,Ally Sheedy,1962,
544655,Fabrice Eboué,,
155081,Stink Fisher,1970,
18475,Kristen Dalton,1966,
171652,Michael Cumpsty,1960,
12834,Barry Pepper,1970,
7452,Masayuki Mori,1911,1973
5412,Raoul Bova,1971,
7073,Michael Berryman,1948,
8187,Max Elliott Slade,1980,
57607,Stephen Chow,1962,
209578,Laura Haddock,1985,
1066079,Max Topplin,1989,
55901,Gemma Ward,1987,
3769,Michael Ballhaus,1935,
10505,Michael Gothard,1939,1992
3091,Al Lettieri,1928,1975
2630,Nastassja Kinski,1959,
1821,Michael Elphick,1946,2002
43364,Dakin Matthews,1940,
1949,Elvia Allman,1904,1992
31771,Billy Bletcher,1894,1979
68528,Adam Storke,1962,
855,Lee Remick,1935,1991
97367,Andrey Myagkov,1938,
967376,Taylor Geare,2001,
24651,Nana Mizuki,1980,
54564,George Buck Flower,1937,2004
19506,James Arnold Taylor,1969,
144977,Larry Roemer,,
140493,Michael Pas,1966,
106730,Branscombe Richmond,1955,
124471,Josh Meyers,1976,
16178,Rick Baker,1950,
16897,Sidney Poitier,1927,
23678,Michael Jordan,1963,
19034,Evangeline Lilly,1979,
13920,Mimi Rogers,1956,
11803,Peter Greene,1965,
113867,Angela Kinsey,1971,
13919,Michael York,1942,
4765,Jason Robards,1922,2000
38171,Reinhard Kolldehoff,1914,1995
3123,Amanda de Cadenet,1972,
111690,Takako Matsu,1977,
12313,Earl Holliman,1928,
82188,Jean-Pierre Martins,1971,
534301,T'Keyah Crystal Keymah,1962,
59257,Maria Thayer,1975,
8520,O. Z. Whitehead,1911,1998
1192390,Jordan Lage,1963,
2913,Gerhard Bienert,1898,1986
42198,Tricia O'Neil,1945,
109865,Sydney Tafler,1916,1979
72541,Judie Aronson,1964,
30431,Heathcote Williams,1941,
31266,Claudia Bryar,1918,2011
